mentions,,,non-mentions,,,,,,,,,,,,,,,
,,,WDT : NNP,56,0.000218131,,,,,,,,,,,,,
,,,WDT : NNPS,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : NNS,39,0.000151912,,,,,,,,,,,,,
,,,WDT : NONE,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,WDT : PRP,27,0.00010517,,,,,,,,,,,,,
,,,WDT : PRP$,7,2.73E-05,,,,,,,,,,,,,
,,,WDT : RB,77,0.000299929,,,,,,,,,,,,,
,,,WDT : RBR,4,1.56E-05,,,,,,,,,,,,,
,,,WDT : RP,8,3.12E-05,,,,,,,,,,,,,
,,,WDT : TO,22,8.57E-05,,,,,,,,,,,,,
,,,WDT : VB,39,0.000151912,,,,,,,,,,,,,
,,,WDT : VBD,121,0.000471318,,,,,,,,,,,,,
,,,WDT : VBG,5,1.95E-05,,,,,,,,,,,,,
,,,WDT : VBN,182,0.000708924,,,,,,,,,,,,,
,,,WDT : VBP,11,4.28E-05,,,,,,,,,,,,,
,,,WDT : VBZ,35,0.000136332,,,,,,,,,,,,,
,,,WDT : WRB,3,1.17E-05,,,,,,,,,,,,,
,,,WP : :,2,7.79E-06,,,,,,,,,,,,,
,,,WP : CC,10,3.90E-05,,,,,,,,,,,,,
,,,WP : CD,21,8.18E-05,,,,,,,,,,,,,
,,,WP : DT,142,0.000553117,,,,,,,,,,,,,
,,,WP : FW,1,3.90E-06,,,,,,,,,,,,,
,,,WP : IN,154,0.000599859,,,,,,,,,,,,,
,,,WP : JJ,29,0.00011296,,,,,,,,,,,,,
,,,WP : JJR,1,3.90E-06,,,,,,,,,,,,,
,,,WP : JJS,2,7.79E-06,,,,,,,,,,,,,
,,,WP : MD,3,1.17E-05,,,,,,,,,,,,,
,,,WP : NN,36,0.000140227,,,,,,,,,,,,,
,,,WP : NNP,67,0.000260978,,,,,,,,,,,,,
,,,WP : NNPS,1,3.90E-06,,,,,,,,,,,,,
,,,WP : NNS,12,4.67E-05,,,,,,,,,,,,,
,,,WP : PRP,22,8.57E-05,,,,,,,,,,,,,
,,,WP : PRP$,13,5.06E-05,,,,,,,,,,,,,
,,,WP : RB,79,0.00030772,,,,,,,,,,,,,
,,,WP : RBS,4,1.56E-05,,,,,,,,,,,,,
,,,WP : RP,8,3.12E-05,,,,,,,,,,,,,
,,,WP : TO,38,0.000148017,,,,,,,,,,,,,
,,,WP : VB,28,0.000109065,,,,,,,,,,,,,
,,,WP : VBD,60,0.000233711,,,,,,,,,,,,,
,,,WP : VBG,9,3.51E-05,,,,,,,,,,,,,
,,,WP : VBN,91,0.000354462,,,,,,,,,,,,,
,,,WP : VBP,13,5.06E-05,,,,,,,,,,,,,
,,,WP : VBZ,15,5.84E-05,,,,,,,,,,,,,
,,,WP$ : CC,6,2.34E-05,,,,,,,,,,,,,
,,,WP$ : DT,1,3.90E-06,,,,,,,,,,,,,
,,,WP$ : IN,3,1.17E-05,,,,,,,,,,,,,
,,,WP$ : JJ,2,7.79E-06,,,,,,,,,,,,,
,,,WP$ : NN,8,3.12E-05,,,,,,,,,,,,,
,,,WP$ : NNP,4,1.56E-05,,,,,,,,,,,,,
,,,WP$ : NNS,8,3.12E-05,,,,,,,,,,,,,
,,,WP$ : PRP,3,1.17E-05,,,,,,,,,,,,,
,,,WP$ : RB,1,3.90E-06,,,,,,,,,,,,,
,,,WP$ : VBD,20,7.79E-05,,,,,,,,,,,,,
,,,WP$ : VBN,3,1.17E-05,,,,,,,,,,,,,
,,,WP$ : VBP,1,3.90E-06,,,,,,,,,,,,,
,,,WP$ : VBZ,19,7.40E-05,,,,,,,,,,,,,
,,,WRB : CC,4,1.56E-05,,,,,,,,,,,,,
,,,WRB : CD,3,1.17E-05,,,,,,,,,,,,,
,,,WRB : DT,5,1.95E-05,,,,,,,,,,,,,
,,,WRB : IN,9,3.51E-05,,,,,,,,,,,,,
,,,WRB : JJ,19,7.40E-05,,,,,,,,,,,,,
,,,WRB : JJS,1,3.90E-06,,,,,,,,,,,,,
,,,WRB : MD,3,1.17E-05,,,,,,,,,,,,,
,,,WRB : NN,58,0.000225921,,,,,,,,,,,,,
,,,WRB : NNP,36,0.000140227,,,,,,,,,,,,,
,,,WRB : NNPS,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : NNS,27,0.00010517,,,,,,,,,,,,,
,,,WRB : NONE,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : PRP,3,1.17E-05,,,,,,,,,,,,,
,,,WRB : RB,11,4.28E-05,,,,,,,,,,,,,
,,,WRB : TO,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : VB,8,3.12E-05,,,,,,,,,,,,,
,,,WRB : VBD,173,0.000673868,,,,,,,,,,,,,
,,,WRB : VBG,2,7.79E-06,,,,,,,,,,,,,
,,,WRB : VBN,1,3.90E-06,,,,,,,,,,,,,
,,,WRB : VBP,12,4.67E-05,,,,,,,,,,,,,
,,,WRB : VBZ,25,9.74E-05,,,,,,,,,,,,,
